"NULL","Font Awesome icons","1"
"NULL","Wide Screen (HQ 16:9)","67"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","67"
"NULL","Custom animation for each object","67"
"NULL","Include PC and Mac Version","67"
"NULL","Section Breaks Slides","67"
"NULL","Wide Screen (Full HD 115 Slide Each File)","67"
"NULL","Wide Screen (HQ 16:9)","68"
"NULL","Section Breaks Slides","68"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","68"
"NULL","Creative & Professional (Multipurpose)","68"
"NULL","Creative & Professional Work","68"
"NULL","Light & Dark","68"
"NULL","Free Font & Icons","68"
"NULL","10+ Unique slides per Powerpoint","68"
"NULL","Documentation (PDF)","68"
"NULL","Image Placeholder PSD Include","68"
"NULL","Photo List","69"
"NULL","Section Breaks Slides","69"
"NULL","Business & Clean Style","69"
"NULL","Light & Dark","69"
"NULL","Master Slide Layout (Drag & Drop Image)","69"
"NULL","Handmade Infographic","69"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","69"
"NULL","Creative & Professional (Multipurpose)","69"
"NULL","Custom animation for each object","69"
"NULL","Creative & Professional Work","69"
"NULL","Light & Dark","70"
"NULL","PPTX & PPT format","70"
"NULL","Easy Customize","70"
"NULL","Price Table","70"
"NULL","Business & Clean Style","70"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","70"
"NULL","Creative & Professional (Multipurpose)","70"
"NULL","Wide Screen (Full HD 115 Slide Each File)","70"
"NULL","Image Placeholder PSD Include","70"
"NULL","Fully Editable","70"
"NULL","Section Breaks Slides","71"
"NULL","Versions in Colored & Single Clean Color (Unlimited Color Options)","71"
"NULL","Handmade Infographic","71"
"NULL","All Essential Function (Chart, Infographic, Portfolio, Team, TimeLine, Mock Up and More)","71"
"NULL","Creative & Professional (Multipurpose)","71"
"NULL","Numeric List","71"
"NULL","10+ Unique slides per Powerpoint","71"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","71"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","71"
"NULL","Custom animation for each object","71"
"NULL","Free Font & Icons","72"
"NULL","Fully Editable","72"
"NULL","Creative & Professional Work","72"
"NULL","Photo List","72"
"NULL","Wide Screen (Full HD 115 Slide Each File)","72"
"NULL","Numeric List","72"
"NULL","Include PC and Mac Version","72"
"NULL","Price Table","72"
"NULL","Master Slide Layout (Drag & Drop Image)","72"
"NULL","Documentation (PDF)","72"
"NULL","Short Instruction included","73"
"NULL","Documentation (PDF)","73"
"NULL","Numeric List","73"
"NULL","Creative & Professional Work","73"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","73"
"NULL","Wide Screen (HQ 16:9)","73"
"NULL","Custom animation for each object","73"
"NULL","All Essential Function (Chart, Infographic, Portfolio, Team, TimeLine, Mock Up and More)","73"
"NULL","Photo List","73"
"NULL","PPTX & PPT format","73"
"NULL","Include PC and Mac Version","74"
"NULL","Creative & Professional Work","74"
"NULL","Wide Screen (Full HD 115 Slide Each File)","74"
"NULL","Section Breaks Slides","74"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","74"
"NULL","Photo List","74"
"NULL","Custom animation for each object","74"
"NULL","Free Font & Icons","74"
"NULL","Handmade Infographic","74"
"NULL","Light & Dark","74"
"NULL","Creative & Professional Work","75"
"NULL","Price Table","75"
"NULL","Fully Editable","75"
"NULL","Include PC and Mac Version","75"
"NULL","Master Slide Layout (Drag & Drop Image)","75"
"NULL","Section Breaks Slides","75"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","75"
"NULL","Wide Screen (HQ 16:9)","75"
"NULL","Numeric List","75"
"NULL","PPTX & PPT format","75"
"NULL","Section Breaks Slides","76"
"NULL","Documentation (PDF)","76"
"NULL","Creative & Professional Work","76"
"NULL","Custom animation for each object","76"
"NULL","Powerpoint Vector Shape","76"
"NULL","Extensive use of custom placeholders and smart art","76"
"NULL","Creative & Professional (Multipurpose)","76"
"NULL","Fully Editable","76"
"NULL","Numeric List","76"
"NULL","Handmade Infographic","76"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","77"
"NULL","Handmade Infographic","77"
"NULL","Fully Editable","77"
"NULL","Short Instruction included","77"
"NULL","Image Placeholder PSD Include","77"
"NULL","Creative & Professional Work","77"
"NULL","Section Breaks Slides","77"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","77"
"NULL","Powerpoint Vector Shape","77"
"NULL","Wide Screen (Full HD 115 Slide Each File)","77"
"NULL","Free Font & Icons","78"
"NULL","Custom animation for each object","78"
"NULL","Photo List","78"
"NULL","Wide Screen (HQ 16:9)","78"
"NULL","Numeric List","78"
"NULL","Documentation (PDF)","78"
"NULL","Section Breaks Slides","78"
"NULL","Handmade Infographic","78"
"NULL","Powerpoint Vector Shape","78"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","78"
"NULL","Photo List","79"
"NULL","Wide Screen (Full HD 115 Slide Each File)","79"
"NULL","Extensive use of custom placeholders and smart art","79"
"NULL","Creative & Professional (Multipurpose)","79"
"NULL","PPTX & PPT format","79"
"NULL","All Essential Function (Chart, Infographic, Portfolio, Team, TimeLine, Mock Up and More)","79"
"NULL","Handmade Infographic","79"
"NULL","Master Slide Layout (Drag & Drop Image)","79"
"NULL","Fully Editable","79"
"NULL","Short Instruction included","79"
"NULL","Fully Editable","80"
"NULL","Easy Customize","80"
"NULL","PPTX & PPT format","80"
"NULL","Short Instruction included","80"
"NULL","Section Breaks Slides","80"
"NULL","Custom animation for each object","80"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","80"
"NULL","Light & Dark","80"
"NULL","Documentation (PDF)","80"
"NULL","Powerpoint Vector Shape","80"
"NULL","Short Instruction included","81"
"NULL","Custom animation for each object","81"
"NULL","Business & Clean Style","81"
"NULL","Creative & Professional (Multipurpose)","81"
"NULL","10+ Unique slides per Powerpoint","81"
"NULL","Creative & Professional Work","81"
"NULL","Free Font & Icons","81"
"NULL","Master Slide Layout (Drag & Drop Image)","81"
"NULL","Section Breaks Slides","81"
"NULL","Fully Editable","81"
"NULL","Master Slide Layout (Drag & Drop Image)","82"
"NULL","Wide Screen (Full HD 115 Slide Each File)","82"
"NULL","Easy Customize","82"
"NULL","Short Instruction included","82"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","82"
"NULL","Light & Dark","82"
"NULL","Free Font & Icons","82"
"NULL","Business & Clean Style","82"
"NULL","Powerpoint Vector Shape","82"
"NULL","Versions in Colored & Single Clean Color (Unlimited Color Options)","82"
"NULL","Include PC and Mac Version","83"
"NULL","Versions in Colored & Single Clean Color (Unlimited Color Options)","83"
"NULL","10+ Unique slides per Powerpoint","83"
"NULL","Handmade Infographic","83"
"NULL","Custom animation for each object","83"
"NULL","Image Placeholder PSD Include","83"
"NULL","Photo List","83"
"NULL","Short Instruction included","83"
"NULL","Section Breaks Slides","83"
"NULL","Easy Customize","83"
"NULL","Short Instruction included","84"
"NULL","Wide Screen (HQ 16:9)","84"
"NULL","Powerpoint Vector Shape","84"
"NULL","Handmade Infographic","84"
"NULL","10+ Unique slides per Powerpoint","84"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","84"
"NULL","Fully Editable","84"
"NULL","Master Slide Layout (Drag & Drop Image)","84"
"NULL","PPTX & PPT format","84"
"NULL","Include PC and Mac Version","84"
"NULL","Wide Screen (Full HD 115 Slide Each File)","85"
"NULL","Fully Editable","85"
"NULL","Photo List","85"
"NULL","Creative & Professional (Multipurpose)","85"
"NULL","Light & Dark","85"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","85"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","85"
"NULL","Extensive use of custom placeholders and smart art","85"
"NULL","PPTX & PPT format","85"
"NULL","Powerpoint Vector Shape","85"
"NULL","PPTX & PPT format","86"
"NULL","Short Instruction included","86"
"NULL","Price Table","86"
"NULL","Include PC and Mac Version","86"
"NULL","Section Breaks Slides","86"
"NULL","Versions in Colored & Single Clean Color (Unlimited Color Options)","86"
"NULL","Fully Editable","86"
"NULL","Numeric List","86"
"NULL","Light & Dark","86"
"NULL","All Essential Function (Chart, Infographic, Portfolio, Team, TimeLine, Mock Up and More)","86"
"NULL","Business & Clean Style","87"
"NULL","Image Placeholder PSD Include","87"
"NULL","Extensive use of custom placeholders and smart art","87"
"NULL","Wide Screen (Full HD 115 Slide Each File)","87"
"NULL","Documentation (PDF)","87"
"NULL","PPTX & PPT format","87"
"NULL","Light & Dark","87"
"NULL","Creative & Professional (Multipurpose)","87"
"NULL","Creative & Professional Work","87"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","87"
"NULL","Free Font & Icons","88"
"NULL","Business & Clean Style","88"
"NULL","Extensive use of custom placeholders and smart art","88"
"NULL","Short Instruction included","88"
"NULL","Section Breaks Slides","88"
"NULL","PPTX & PPT format","88"
"NULL","10+ Unique slides per Powerpoint","88"
"NULL","Photo List","88"
"NULL","Wide Screen (HQ 16:9)","88"
"NULL","Wide Screen (Full HD 115 Slide Each File)","88"
"NULL","Price Table","89"
"NULL","Creative & Professional Work","89"
"NULL","Easy Customize","89"
"NULL","Fully Editable","89"
"NULL","Section Breaks Slides","89"
"NULL","10+ Unique slides per Powerpoint","89"
"NULL","Master Slide Layout (Drag & Drop Image)","89"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","89"
"NULL","Handmade Infographic","89"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","89"
"NULL","Section Breaks Slides","90"
"NULL","Light & Dark","90"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","90"
"NULL","Creative & Professional (Multipurpose)","90"
"NULL","Include PC and Mac Version","90"
"NULL","Extensive use of custom placeholders and smart art","90"
"NULL","Versions in Colored & Single Clean Color (Unlimited Color Options)","90"
"NULL","Handmade Infographic","90"
"NULL","Master Slide Layout (Drag & Drop Image)","90"
"NULL","Price Table","90"
"NULL","Master Slide Layout (Drag & Drop Image)","91"
"NULL","Handmade Infographic","91"
"NULL","Powerpoint Vector Shape","91"
"NULL","Creative & Professional Work","91"
"NULL","Include PC and Mac Version","91"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","91"
"NULL","Wide Screen (Full HD 115 Slide Each File)","91"
"NULL","Image Placeholder PSD Include","91"
"NULL","PPTX & PPT format","91"
"NULL","Wide Screen (HQ 16:9)","91"
"NULL","Versions in Colored & Single Clean Color (Unlimited Color Options)","92"
"NULL","Powerpoint Vector Shape","92"
"NULL","All Essential Function (Chart, Infographic, Portfolio, Team, TimeLine, Mock Up and More)","92"
"NULL","Photo List","92"
"NULL","Easy Customize","92"
"NULL","Wide Screen (Full HD 115 Slide Each File)","92"
"NULL","Section Breaks Slides","92"
"NULL","Business & Clean Style","92"
"NULL","Handmade Infographic","92"
"NULL","Price Table","92"
"NULL","Powerpoint Vector Shape","93"
"NULL","PPTX & PPT format","93"
"NULL","Numeric List","93"
"NULL","Photo List","93"
"NULL","10+ Unique slides per Powerpoint","93"
"NULL","Image Placeholder PSD Include","93"
"NULL","Creative & Professional Work","93"
"NULL","Creative & Professional (Multipurpose)","93"
"NULL","Price Table","93"
"NULL","Handmade Infographic","93"
"NULL","10+ Unique slides per Powerpoint","94"
"NULL","Extensive use of custom placeholders and smart art","94"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","94"
"NULL","Wide Screen (HQ 16:9)","94"
"NULL","Master Slide Layout (Drag & Drop Image)","94"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","94"
"NULL","Easy Customize","94"
"NULL","PPTX & PPT format","94"
"NULL","Business & Clean Style","94"
"NULL","Powerpoint Vector Shape","94"
"NULL","Price Table","95"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","95"
"NULL","Wide Screen (HQ 16:9)","95"
"NULL","All Essential Function (Chart, Infographic, Portfolio, Team, TimeLine, Mock Up and More)","95"
"NULL","Short Instruction included","95"
"NULL","Section Breaks Slides","95"
"NULL","Image Placeholder PSD Include","95"
"NULL","Extensive use of custom placeholders and smart art","95"
"NULL","Include PC and Mac Version","95"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","95"
"NULL","Image Placeholder PSD Include","96"
"NULL","Custom animation for each object","96"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","96"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","96"
"NULL","Documentation (PDF)","96"
"NULL","Wide Screen (HQ 16:9)","96"
"NULL","Master Slide Layout (Drag & Drop Image)","96"
"NULL","Include PC and Mac Version","96"
"NULL","Light & Dark","96"
"NULL","Free Font & Icons","96"
"NULL","Price Table","97"
"NULL","10+ Unique slides per Powerpoint","97"
"NULL","Include PC and Mac Version","97"
"NULL","Numeric List","97"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","97"
"NULL","Versions in Colored & Single Clean Color (Unlimited Color Options)","97"
"NULL","All Essential Function (Chart, Infographic, Portfolio, Team, TimeLine, Mock Up and More)","97"
"NULL","Easy Customize","97"
"NULL","Photo List","97"
"NULL","Image Placeholder PSD Include","97"
"NULL","10+ Unique slides per Powerpoint","98"
"NULL","Extensive use of custom placeholders and smart art","98"
"NULL","Handmade Infographic","98"
"NULL","Image Placeholder PSD Include","98"
"NULL","Short Instruction included","98"
"NULL","All Essential Function (Chart, Infographic, Portfolio, Team, TimeLine, Mock Up and More)","98"
"NULL","Photo List","98"
"NULL","Master Slide Layout (Drag & Drop Image)","98"
"NULL","Business & Clean Style","98"
"NULL","Custom animation for each object","98"
"NULL","Master Slide Layout (Drag & Drop Image)","99"
"NULL","Price Table","99"
"NULL","Image Placeholder PSD Include","99"
"NULL","Numeric List","99"
"NULL","Easy Customize","99"
"NULL","Section Breaks Slides","99"
"NULL","Short Instruction included","99"
"NULL","Creative & Professional (Multipurpose)","99"
"NULL","Wide Screen (Full HD 115 Slide Each File)","99"
"NULL","Business & Clean Style","99"
"NULL","Fully Editable","100"
"NULL","Wide Screen (HQ 16:9)","100"
"NULL","Price Table","100"
"NULL","Business & Clean Style","100"
"NULL","PPTX & PPT format","100"
"NULL","10+ Unique slides per Powerpoint","100"
"NULL","Powerpoint Vector Shape","100"
"NULL","Light & Dark","100"
"NULL","Section Breaks Slides","100"
"NULL","Master Slide Layout (Drag & Drop Image)","100"
"NULL","Wide Screen (Full HD 115 Slide Each File)","101"
"NULL","Price Table","101"
"NULL","All Essential Function (Chart, Infographic, Portfolio, Team, TimeLine, Mock Up and More)","101"
"NULL","Numeric List","101"
"NULL","PPTX & PPT format","101"
"NULL","Master Slide Layout (Drag & Drop Image)","101"
"NULL","Custom animation for each object","101"
"NULL","Creative & Professional (Multipurpose)","101"
"NULL","Include PC and Mac Version","101"
"NULL","Image Placeholder PSD Include","101"
"NULL","Light & Dark","102"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","102"
"NULL","Include PC and Mac Version","102"
"NULL","Handmade Infographic","102"
"NULL","Powerpoint Vector Shape","102"
"NULL","Master Slide Layout (Drag & Drop Image)","102"
"NULL","Versions in Colored & Single Clean Color (Unlimited Color Options)","102"
"NULL","Extensive use of custom placeholders and smart art","102"
"NULL","Numeric List","102"
"NULL","Creative & Professional (Multipurpose)","102"
"NULL","Image Placeholder PSD Include","103"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","103"
"NULL","Custom animation for each object","103"
"NULL","Price Table","103"
"NULL","Light & Dark","103"
"NULL","Free Font & Icons","103"
"NULL","Master Slide Layout (Drag & Drop Image)","103"
"NULL","Photo List","103"
"NULL","Documentation (PDF)","103"
"NULL","All Essential Function (Chart, Infographic, Portfolio, Team, TimeLine, Mock Up and More)","103"
"NULL","Versions in Colored & Single Clean Color (Unlimited Color Options)","104"
"NULL","Creative & Professional (Multipurpose)","104"
"NULL","Fully Editable","104"
"NULL","Short Instruction included","104"
"NULL","Light & Dark","104"
"NULL","All Essential Function (Chart, Infographic, Portfolio, Team, TimeLine, Mock Up and More)","104"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","104"
"NULL","Image Placeholder PSD Include","104"
"NULL","Include PC and Mac Version","104"
"NULL","Wide Screen (HQ 16:9)","104"
"NULL","Easy Customize","105"
"NULL","10+ Unique slides per Powerpoint","105"
"NULL","Creative & Professional Work","105"
"NULL","Numeric List","105"
"NULL","Handmade Infographic","105"
"NULL","Short Instruction included","105"
"NULL","Section Breaks Slides","105"
"NULL","Powerpoint Vector Shape","105"
"NULL","Include PC and Mac Version","105"
"NULL","Business & Clean Style","105"
"NULL","Price Table","106"
"NULL","Handmade Infographic","106"
"NULL","Business & Clean Style","106"
"NULL","Master Slide Layout (Drag & Drop Image)","106"
"NULL","Extensive use of custom placeholders and smart art","106"
"NULL","All Essential Function (Chart, Infographic, Portfolio, Team, TimeLine, Mock Up and More)","106"
"NULL","Custom animation for each object","106"
"NULL","Light & Dark","106"
"NULL","Creative & Professional (Multipurpose)","106"
"NULL","Free Font & Icons","106"
"NULL","Documentation (PDF)","107"
"NULL","Include PC and Mac Version","107"
"NULL","Wide Screen (HQ 16:9)","107"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","107"
"NULL","10+ Unique slides per Powerpoint","107"
"NULL","Smart Icon Library v.2 (+1000 Vector Icon)","107"
"NULL","Fully Editable","107"
"NULL","Easy Customize","107"
"NULL","Photo List","107"
"NULL","Business & Clean Style","107"
"NULL","Extensive use of custom placeholders and smart art","108"
"NULL","Wide Screen (HQ 16:9)","108"
"NULL","PPTX & PPT format","108"
"NULL","Light & Dark","108"
"NULL","10+ Unique slides per Powerpoint","108"
"NULL","Versions in Colored & Single Clean Color (Unlimited Color Options)","108"
"NULL","Creative & Professional Work","108"
"NULL","Short Instruction included","108"
"NULL","Fully Editable","108"
"NULL","Image Placeholder PSD Include","108"
"NULL","Wide Screen (Full HD 115 Slide Each File)","109"
"NULL","Free Font & Icons","109"
"NULL","Creative & Professional (Multipurpose)","109"
"NULL","Photo List","109"
"NULL","Custom animation for each object","109"
"NULL","Creative & Professional Work","109"
"NULL","Easy Customize","109"
"NULL","Wide Screen (HQ 16:9)","109"
"NULL","10+ Unique slides per Powerpoint","109"
"NULL","Fully Editable","109"
"NULL","Business & Clean Style","110"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","110"
"NULL","Photo List","110"
"NULL","PPTX & PPT format","110"
"NULL","Price Table","110"
"NULL","Wide Screen (HQ 16:9)","110"
"NULL","Creative & Professional Work","110"
"NULL","Custom animation for each object","110"
"NULL","Include PC and Mac Version","110"
"NULL","Image Placeholder PSD Include","110"
"NULL","Wide Screen (Full HD 115 Slide Each File)","111"
"NULL","Custom animation for each object","111"
"NULL","Handmade Infographic","111"
"NULL","Fully Editable","111"
"NULL","Short Instruction included","111"
"NULL","Versions in Colored & Single Clean Color (Unlimited Color Options)","111"
"NULL","Include PC and Mac Version","111"
"NULL","Image Placeholder PSD Include","111"
"NULL","Easy Customize","111"
"NULL","10+ Unique slides per Powerpoint","111"
"NULL","Easy Customize","112"
"NULL","Include PC and Mac Version","112"
"NULL","PPTX & PPT format","112"
"NULL","Extensive use of custom placeholders and smart art","112"
"NULL","All Essential Function (Chart, Infographic, Portfolio, Team, TimeLine, Mock Up and More)","112"
"NULL","Powerpoint Vector Shape","112"
"NULL","Business & Clean Style","112"
"NULL","Full Animated & No Animated (Slide Transitions & Section Animation)","112"
"NULL","Section Breaks Slides","112"
"NULL","Photo List","112"
